CMDLINE /home/ioana/.pyenv/versions/3.10.0/envs/cw2/bin/python3.10 run_cv_model.py
MEM 996.683594 1710281310.2942
MEM 996.589844 1710281310.3954
MEM 996.500000 1710281310.4968
MEM 996.703125 1710281310.5979
MEM 996.640625 1710281310.6992
MEM 996.589844 1710281310.8007
MEM 996.539062 1710281310.9020
MEM 996.726562 1710281311.0030
MEM 996.660156 1710281311.1041
MEM 996.605469 1710281311.2056
MEM 996.523438 1710281311.3073
MEM 996.472656 1710281311.4089
MEM 996.679688 1710281311.5103
MEM 996.593750 1710281311.6118
MEM 996.523438 1710281311.7131
MEM 996.699219 1710281311.8141
MEM 996.640625 1710281311.9155
MEM 996.574219 1710281312.0165
MEM 996.496094 1710281312.1181
MEM 996.679688 1710281312.2196
MEM 996.656250 1710281312.3211
MEM 996.582031 1710281312.4226
MEM 996.488281 1710281312.5242
MEM 996.656250 1710281312.6255
MEM 996.597656 1710281312.7266
MEM 996.531250 1710281312.8281
MEM 996.722656 1710281312.9296
MEM 996.648438 1710281313.0312
MEM 996.597656 1710281313.1324
MEM 996.527344 1710281313.2340
MEM 996.707031 1710281313.3357
MEM 996.625000 1710281313.4374
MEM 996.539062 1710281313.5385
MEM 996.480469 1710281313.6402
MEM 996.667969 1710281313.7418
MEM 996.597656 1710281313.8435
MEM 996.523438 1710281313.9451
MEM 996.718750 1710281314.0467
MEM 996.648438 1710281314.1483
MEM 996.574219 1710281314.2494
MEM 996.507812 1710281314.3508
MEM 996.722656 1710281314.4518
MEM 996.628906 1710281314.5533
MEM 996.558594 1710281314.6543
MEM 996.488281 1710281314.7553
MEM 996.691406 1710281314.8564
MEM 996.632812 1710281314.9579
MEM 996.570312 1710281315.0595
MEM 996.503906 1710281315.1610
MEM 996.695312 1710281315.2626
MEM 996.648438 1710281315.3636
MEM 996.593750 1710281315.4646
MEM 996.535156 1710281315.5657
MEM 996.703125 1710281315.6672
MEM 996.628906 1710281315.7683
MEM 996.578125 1710281315.8698
MEM 996.496094 1710281315.9712
MEM 996.695312 1710281316.0722
MEM 996.625000 1710281316.1735
MEM 996.550781 1710281316.2751
MEM 996.472656 1710281316.3767
MEM 996.652344 1710281316.4782
MEM 996.578125 1710281316.5793
MEM 996.496094 1710281316.6809
MEM 996.695312 1710281316.7824
MEM 996.625000 1710281316.8840
MEM 996.554688 1710281316.9855
MEM 996.476562 1710281317.0871
MEM 996.656250 1710281317.1888
MEM 996.585938 1710281317.2898
MEM 996.515625 1710281317.3913
MEM 996.722656 1710281317.4929
MEM 996.632812 1710281317.5942
MEM 996.554688 1710281317.6958
MEM 996.468750 1710281317.7973
MEM 996.675781 1710281317.8985
MEM 996.601562 1710281318.0002
MEM 996.539062 1710281318.1018
MEM 996.480469 1710281318.2030
MEM 996.667969 1710281318.3046
MEM 996.593750 1710281318.4061
MEM 996.519531 1710281318.5077
MEM 996.714844 1710281318.6094
MEM 996.656250 1710281318.7110
MEM 996.582031 1710281318.8121
MEM 996.503906 1710281318.9133
MEM 996.699219 1710281319.0147
MEM 996.675781 1710281319.1162
MEM 996.597656 1710281319.2173
MEM 996.507812 1710281319.3189
MEM 996.687500 1710281319.4204
MEM 996.617188 1710281319.5220
MEM 996.542969 1710281319.6235
MEM 996.714844 1710281319.7250
MEM 996.675781 1710281319.8266
MEM 996.617188 1710281319.9276
MEM 996.523438 1710281320.0292
MEM 996.718750 1710281320.1307
MEM 996.640625 1710281320.2322
MEM 996.582031 1710281320.3332
MEM 996.496094 1710281320.4342
MEM 996.707031 1710281320.5357
MEM 996.632812 1710281320.6373
MEM 996.562500 1710281320.7388
MEM 996.500000 1710281320.8402
MEM 996.699219 1710281320.9413
MEM 996.636719 1710281321.0427
MEM 996.566406 1710281321.1443
MEM 996.496094 1710281321.2454
MEM 996.683594 1710281321.3467
MEM 996.640625 1710281321.4476
MEM 996.554688 1710281321.5487
MEM 996.464844 1710281321.6503
MEM 996.652344 1710281321.7518
MEM 996.605469 1710281321.8528
MEM 996.566406 1710281321.9539
MEM 996.492188 1710281322.0554
MEM 996.679688 1710281322.1566
MEM 996.628906 1710281322.2576
MEM 996.585938 1710281322.3587
MEM 996.542969 1710281322.4598
MEM 996.718750 1710281322.5609
MEM 996.679688 1710281322.6624
MEM 996.574219 1710281322.7639
MEM 996.503906 1710281322.8650
MEM 996.699219 1710281322.9666
MEM 996.632812 1710281323.0683
MEM 996.562500 1710281323.1699
MEM 996.488281 1710281323.2709
MEM 996.691406 1710281323.3719
MEM 996.601562 1710281323.4735
MEM 996.539062 1710281323.5752
MEM 996.718750 1710281323.6769
MEM 996.640625 1710281323.7779
MEM 996.566406 1710281323.8795
MEM 996.500000 1710281323.9812
MEM 996.687500 1710281324.0822
MEM 996.621094 1710281324.1838
MEM 996.550781 1710281324.2852
MEM 996.488281 1710281324.3864
MEM 996.671875 1710281324.4879
MEM 996.597656 1710281324.5895
MEM 996.515625 1710281324.6911
MEM 996.703125 1710281324.7927
MEM 996.628906 1710281324.8937
MEM 996.558594 1710281324.9947
MEM 996.503906 1710281325.0964
MEM 996.675781 1710281325.1979
MEM 996.601562 1710281325.2990
MEM 996.531250 1710281325.4005
MEM 996.476562 1710281325.5022
MEM 996.660156 1710281325.6032
MEM 996.601562 1710281325.7047
MEM 996.515625 1710281325.8063
MEM 996.707031 1710281325.9080
MEM 996.640625 1710281326.0096
MEM 1012.039062 1710281326.1111
MEM 1060.539062 1710281326.2126
MEM 1060.515625 1710281326.3137
MEM 1060.660156 1710281326.4152
MEM 1060.585938 1710281326.5167
MEM 1060.546875 1710281326.6182
MEM 1060.722656 1710281326.7198
MEM 1060.648438 1710281326.8215
MEM 1060.593750 1710281326.9232
MEM 1060.500000 1710281327.0249
MEM 1060.722656 1710281327.1264
MEM 1060.609375 1710281327.2281
MEM 1060.550781 1710281327.3296
MEM 1060.507812 1710281327.4311
MEM 1060.699219 1710281327.5322
MEM 1060.621094 1710281327.6332
MEM 1060.550781 1710281327.7348
MEM 1060.488281 1710281327.8363
MEM 1060.671875 1710281327.9378
MEM 1060.609375 1710281328.0395
MEM 1060.589844 1710281328.1411
MEM 1060.496094 1710281328.2426
MEM 1060.683594 1710281328.3438
MEM 1060.613281 1710281328.4454
MEM 1060.542969 1710281328.5471
MEM 1060.738281 1710281328.6487
MEM 1060.648438 1710281328.7504
MEM 1060.582031 1710281328.8520
MEM 1060.519531 1710281328.9535
MEM 1060.718750 1710281329.0550
MEM 1060.644531 1710281329.1565
MEM 1060.570312 1710281329.2582
MEM 1060.496094 1710281329.3598
MEM 1060.679688 1710281329.4610
MEM 1060.621094 1710281329.5625
MEM 1060.562500 1710281329.6640
MEM 1060.480469 1710281329.7655
MEM 1060.683594 1710281329.8670
MEM 1060.609375 1710281329.9684
MEM 1060.539062 1710281330.0695
MEM 1060.722656 1710281330.1710
MEM 1060.652344 1710281330.2727
MEM 1060.585938 1710281330.3742
MEM 1060.515625 1710281330.4756
MEM 1060.695312 1710281330.5772
MEM 1060.628906 1710281330.6783
MEM 1060.550781 1710281330.7801
MEM 1060.476562 1710281330.8817
MEM 1060.683594 1710281330.9830
MEM 1060.597656 1710281331.0845
MEM 1060.519531 1710281331.1860
MEM 1060.691406 1710281331.2876
MEM 1060.640625 1710281331.3891
MEM 1060.566406 1710281331.4906
MEM 1060.488281 1710281331.5921
MEM 1060.667969 1710281331.6933
MEM 1060.593750 1710281331.7949
MEM 1060.519531 1710281331.8964
MEM 1060.699219 1710281331.9981
MEM 1060.621094 1710281332.0996
MEM 1060.546875 1710281332.2008
MEM 1060.507812 1710281332.3023
MEM 1060.679688 1710281332.4038
MEM 1060.601562 1710281332.5054
MEM 1060.523438 1710281332.6070
MEM 1060.707031 1710281332.7085
MEM 1060.636719 1710281332.8100
MEM 1060.562500 1710281332.9116
MEM 1060.484375 1710281333.0133
MEM 1060.671875 1710281333.1147
MEM 1060.597656 1710281333.2163
MEM 1060.531250 1710281333.3179
MEM 1060.718750 1710281333.4195
MEM 1060.648438 1710281333.5210
MEM 1060.578125 1710281333.6227
MEM 1060.558594 1710281333.7238
MEM 1060.714844 1710281333.8254
MEM 1060.636719 1710281333.9271
MEM 1060.554688 1710281334.0281
MEM 1060.484375 1710281334.1292
MEM 1060.699219 1710281334.2303
MEM 1060.617188 1710281334.3321
MEM 1060.558594 1710281334.4334
MEM 1060.519531 1710281334.5343
MEM 1060.699219 1710281334.6360
MEM 1060.671875 1710281334.7371
MEM 1060.562500 1710281334.8386
MEM 1060.492188 1710281334.9401
MEM 1060.699219 1710281335.0417
MEM 1060.625000 1710281335.1432
MEM 1060.609375 1710281335.2443
MEM 1060.515625 1710281335.3453
MEM 1060.718750 1710281335.4469
MEM 1060.687500 1710281335.5479
MEM 1060.562500 1710281335.6494
MEM 1060.488281 1710281335.7509
MEM 1060.699219 1710281335.8524
MEM 1060.597656 1710281335.9537
MEM 1060.535156 1710281336.0546
MEM 1060.738281 1710281336.1560
MEM 1060.632812 1710281336.2574
MEM 1060.597656 1710281336.3589
MEM 1060.511719 1710281336.4605
MEM 1060.687500 1710281336.5620
MEM 1060.621094 1710281336.6630
MEM 1060.550781 1710281336.7646
MEM 1060.484375 1710281336.8662
MEM 1060.703125 1710281336.9671
MEM 1060.617188 1710281337.0688
MEM 1060.539062 1710281337.1703
MEM 1060.765625 1710281337.2713
MEM 1060.644531 1710281337.3723
MEM 1060.570312 1710281337.4734
MEM 1060.500000 1710281337.5749
MEM 1060.683594 1710281337.6763
MEM 1060.605469 1710281337.7774
MEM 1060.585938 1710281337.8789
MEM 1060.468750 1710281337.9806
MEM 1060.648438 1710281338.0823
MEM 1060.585938 1710281338.1839
MEM 1060.535156 1710281338.2855
MEM 1060.710938 1710281338.3871
MEM 1060.632812 1710281338.4885
MEM 1060.566406 1710281338.5900
MEM 1060.531250 1710281338.6919
MEM 1060.718750 1710281338.7935
MEM 1060.632812 1710281338.8951
MEM 1060.593750 1710281338.9966
MEM 1060.515625 1710281339.0983
MEM 1060.734375 1710281339.1998
MEM 1060.621094 1710281339.3011
MEM 1060.542969 1710281339.4026
MEM 1060.523438 1710281339.5043
MEM 1060.679688 1710281339.6058
MEM 1060.605469 1710281339.7073
MEM 1060.566406 1710281339.8085
MEM 1060.750000 1710281339.9100
MEM 1060.687500 1710281340.0115
MEM 1060.605469 1710281340.1131
MEM 1060.531250 1710281340.2146
MEM 1060.722656 1710281340.3162
MEM 1060.671875 1710281340.4173
MEM 1060.597656 1710281340.5183
MEM 1060.531250 1710281340.6193
MEM 1060.726562 1710281340.7202
MEM 1060.648438 1710281340.8213
MEM 1060.597656 1710281340.9227
MEM 1060.558594 1710281341.0243
MEM 1060.757812 1710281341.1258
MEM 1060.640625 1710281341.2269
MEM 1060.585938 1710281341.3288
MEM 1060.511719 1710281341.4299
MEM 1060.722656 1710281341.5314
MEM 1060.675781 1710281341.6324
MEM 1060.578125 1710281341.7338
MEM 1060.515625 1710281341.8355
MEM 1060.710938 1710281341.9371
MEM 1060.652344 1710281342.0386
MEM 1060.585938 1710281342.1402
MEM 1060.507812 1710281342.2418
MEM 1060.699219 1710281342.3431
MEM 1060.644531 1710281342.4442
MEM 1060.578125 1710281342.5458
MEM 1060.523438 1710281342.6473
MEM 1060.687500 1710281342.7488
MEM 1060.609375 1710281342.8503
MEM 1060.535156 1710281342.9519
MEM 1060.718750 1710281343.0536
MEM 1060.644531 1710281343.1551
MEM 1060.605469 1710281343.2566
MEM 1060.503906 1710281343.3582
MEM 1060.726562 1710281343.4595
MEM 1060.617188 1710281343.5607
MEM 1060.562500 1710281343.6624
MEM 1060.753906 1710281343.7635
MEM 1060.679688 1710281343.8652
MEM 1060.601562 1710281343.9668
MEM 1060.527344 1710281344.0683
MEM 1060.710938 1710281344.1699
MEM 1060.648438 1710281344.2715
MEM 1060.582031 1710281344.3730
MEM 1060.503906 1710281344.4740
MEM 1060.726562 1710281344.5757
MEM 1060.625000 1710281344.6773
MEM 1060.558594 1710281344.7788
MEM 1060.769531 1710281344.8800
MEM 1060.679688 1710281344.9815
MEM 1060.636719 1710281345.0830
MEM 1060.570312 1710281345.1846
MEM 1060.730469 1710281345.2861
MEM 1060.660156 1710281345.3877
MEM 1060.589844 1710281345.4893
MEM 1060.523438 1710281345.5910
MEM 1060.699219 1710281345.6925
MEM 1060.628906 1710281345.7940
MEM 1060.554688 1710281345.8950
MEM 1060.750000 1710281345.9966
MEM 1060.691406 1710281346.0982
MEM 1060.617188 1710281346.1998
MEM 1060.566406 1710281346.3013
MEM 1060.746094 1710281346.4024
MEM 1060.683594 1710281346.5034
MEM 1060.605469 1710281346.6050
MEM 1060.539062 1710281346.7065
MEM 1060.726562 1710281346.8075
MEM 1060.656250 1710281346.9090
MEM 1060.609375 1710281347.0101
MEM 1060.558594 1710281347.1117
MEM 1060.707031 1710281347.2131
MEM 1060.671875 1710281347.3142
MEM 1060.605469 1710281347.4152
MEM 1060.535156 1710281347.5164
MEM 1060.722656 1710281347.6174
MEM 1060.656250 1710281347.7188
MEM 1060.585938 1710281347.8204
MEM 1060.515625 1710281347.9220
MEM 1060.707031 1710281348.0231
MEM 1060.628906 1710281348.1247
MEM 1060.550781 1710281348.2263
MEM 1060.753906 1710281348.3279
MEM 1060.695312 1710281348.4295
MEM 1060.605469 1710281348.5312
MEM 1060.582031 1710281348.6328
MEM 1060.726562 1710281348.7343
MEM 1060.691406 1710281348.8355
MEM 1060.632812 1710281348.9367
MEM 1060.566406 1710281349.0383
MEM 1060.750000 1710281349.1398
MEM 1060.675781 1710281349.2415
MEM 1060.605469 1710281349.3427
MEM 1060.554688 1710281349.4439
MEM 1060.710938 1710281349.5455
MEM 1060.648438 1710281349.6470
MEM 1060.578125 1710281349.7480
MEM 1060.507812 1710281349.8495
MEM 1060.703125 1710281349.9511
MEM 1060.640625 1710281350.0526
MEM 1060.574219 1710281350.1542
MEM 1060.757812 1710281350.2557
MEM 1060.691406 1710281350.3572
MEM 1060.613281 1710281350.4588
MEM 1060.535156 1710281350.5599
MEM 1060.738281 1710281350.6615
MEM 1060.648438 1710281350.7625
MEM 1060.589844 1710281350.8641
MEM 1060.492188 1710281350.9654
MEM 1060.699219 1710281351.0665
MEM 1060.640625 1710281351.1682
MEM 1060.574219 1710281351.2697
MEM 1060.507812 1710281351.3713
MEM 1060.695312 1710281351.4724
MEM 1060.636719 1710281351.5740
MEM 1060.566406 1710281351.6753
MEM 1060.746094 1710281351.7764
MEM 1060.675781 1710281351.8780
MEM 1060.648438 1710281351.9791
MEM 1060.605469 1710281352.0802
MEM 1060.566406 1710281352.1814
MEM 1060.527344 1710281352.2824
MEM 1060.742188 1710281352.3839
MEM 1060.710938 1710281352.4849
MEM 1060.671875 1710281352.5864
MEM 1060.593750 1710281352.6879
MEM 1060.570312 1710281352.7905
MEM 1060.496094 1710281352.8921
MEM 1060.726562 1710281352.9933
MEM 1060.636719 1710281353.0949
MEM 1060.558594 1710281353.1967
MEM 1060.500000 1710281353.2983
MEM 1060.687500 1710281353.3994
MEM 1060.621094 1710281353.5010
MEM 1060.554688 1710281353.6021
MEM 1060.746094 1710281353.7031
MEM 1060.667969 1710281353.8042
MEM 1060.589844 1710281353.9059
MEM 1060.554688 1710281354.0070
MEM 1060.761719 1710281354.1085
MEM 1060.648438 1710281354.2095
MEM 1060.585938 1710281354.3106
MEM 1060.515625 1710281354.4122
MEM 1060.710938 1710281354.5132
MEM 1060.636719 1710281354.6147
MEM 1060.562500 1710281354.7162
MEM 1060.500000 1710281354.8173
MEM 1060.691406 1710281354.9184
MEM 1060.617188 1710281355.0201
MEM 1060.546875 1710281355.1212
MEM 1060.792969 1710281355.2227
MEM 1060.679688 1710281355.3243
MEM 1060.632812 1710281355.4258
MEM 1060.546875 1710281355.5273
MEM 1060.750000 1710281355.6288
MEM 1060.660156 1710281355.7304
MEM 1060.613281 1710281355.8315
MEM 1060.507812 1710281355.9331
MEM 1060.707031 1710281356.0348
MEM 1060.660156 1710281356.1363
MEM 1060.570312 1710281356.2373
MEM 1060.507812 1710281356.3389
MEM 1060.703125 1710281356.4399
MEM 1060.636719 1710281356.5409
MEM 1060.578125 1710281356.6425
MEM 1060.507812 1710281356.7436
MEM 1060.734375 1710281356.8445
MEM 1060.656250 1710281356.9455
MEM 1060.589844 1710281357.0470
MEM 1060.523438 1710281357.1485
MEM 1060.730469 1710281357.2496
MEM 1060.652344 1710281357.3507
MEM 1060.582031 1710281357.4517
MEM 1060.511719 1710281357.5529
MEM 1060.691406 1710281357.6544
MEM 1060.625000 1710281357.7559
MEM 1060.562500 1710281357.8574
MEM 1060.769531 1710281357.9585
MEM 1060.722656 1710281358.0596
MEM 1060.644531 1710281358.1613
MEM 1060.558594 1710281358.2629
MEM 1060.753906 1710281358.3644
MEM 1060.687500 1710281358.4655
MEM 1060.636719 1710281358.5666
MEM 1060.546875 1710281358.6682
MEM 1060.734375 1710281358.7698
MEM 1060.671875 1710281358.8710
MEM 1060.597656 1710281358.9722
MEM 1060.539062 1710281359.0737
MEM 1060.726562 1710281359.1753
MEM 1060.644531 1710281359.2763
MEM 1060.585938 1710281359.3774
MEM 1060.519531 1710281359.4790
MEM 1060.707031 1710281359.5806
MEM 1060.625000 1710281359.6822
MEM 1060.546875 1710281359.7837
MEM 1060.738281 1710281359.8851
MEM 1060.675781 1710281359.9861
MEM 1060.613281 1710281360.0876
MEM 1060.535156 1710281360.1891
MEM 1060.750000 1710281360.2907
MEM 1060.664062 1710281360.3922
MEM 1060.589844 1710281360.4939
MEM 1060.527344 1710281360.5950
MEM 1060.703125 1710281360.6965
MEM 1060.628906 1710281360.7981
MEM 1060.562500 1710281360.8992
MEM 1060.503906 1710281361.0008
MEM 1060.671875 1710281361.1022
MEM 1060.625000 1710281361.2037
MEM 1060.558594 1710281361.3052
MEM 1060.738281 1710281361.4068
MEM 1060.687500 1710281361.5084
MEM 1060.621094 1710281361.6095
MEM 1060.542969 1710281361.7110
MEM 1060.730469 1710281361.8126
MEM 1060.652344 1710281361.9142
MEM 1060.582031 1710281362.0158
MEM 1060.503906 1710281362.1172
MEM 1060.683594 1710281362.2188
MEM 1060.613281 1710281362.3203
MEM 1060.542969 1710281362.4220
MEM 1060.726562 1710281362.5236
MEM 1060.699219 1710281362.6252
MEM 1060.625000 1710281362.7268
MEM 1060.523438 1710281362.8284
MEM 1060.707031 1710281362.9294
MEM 1060.640625 1710281363.0310
MEM 1060.570312 1710281363.1328
MEM 1060.757812 1710281363.2344
MEM 1060.683594 1710281363.3360
MEM 1060.621094 1710281363.4376
MEM 1060.542969 1710281363.5392
MEM 1060.738281 1710281363.6413
MEM 1060.664062 1710281363.7430
MEM 1060.589844 1710281363.8447
MEM 1060.519531 1710281363.9463
MEM 1060.718750 1710281364.0478
MEM 1060.640625 1710281364.1488
MEM 1060.570312 1710281364.2503
MEM 1060.757812 1710281364.3519
MEM 1060.699219 1710281364.4535
MEM 1060.632812 1710281364.5550
MEM 1060.539062 1710281364.6561
MEM 1060.726562 1710281364.7577
MEM 1060.664062 1710281364.8588
MEM 1060.593750 1710281364.9603
MEM 1060.519531 1710281365.0616
MEM 1060.734375 1710281365.1631
MEM 1060.628906 1710281365.2642
MEM 1060.550781 1710281365.3653
MEM 1060.746094 1710281365.4668
MEM 1060.675781 1710281365.5682
MEM 1060.625000 1710281365.6694
MEM 1060.527344 1710281365.7710
MEM 1060.718750 1710281365.8720
MEM 1060.644531 1710281365.9735
MEM 1060.570312 1710281366.0749
MEM 1060.757812 1710281366.1760
MEM 1060.683594 1710281366.2777
MEM 1060.621094 1710281366.3791
MEM 1060.550781 1710281366.4806
MEM 1060.742188 1710281366.5822
MEM 1060.664062 1710281366.6838
MEM 1060.621094 1710281366.7853
MEM 1060.535156 1710281366.8863
MEM 1060.695312 1710281366.9880
MEM 1060.617188 1710281367.0891
MEM 1060.542969 1710281367.1904
MEM 1060.734375 1710281367.2920
MEM 1060.687500 1710281367.3931
MEM 1060.593750 1710281367.4946
MEM 1060.531250 1710281367.5955
MEM 1060.726562 1710281367.6967
MEM 1060.660156 1710281367.7981
MEM 1060.609375 1710281367.8996
MEM 1060.570312 1710281368.0013
MEM 1060.769531 1710281368.1024
MEM 1060.703125 1710281368.2040
MEM 1060.632812 1710281368.3051
MEM 1060.570312 1710281368.4068
MEM 1060.757812 1710281368.5083
MEM 1060.703125 1710281368.6095
MEM 1060.625000 1710281368.7105
MEM 1060.554688 1710281368.8123
MEM 1060.734375 1710281368.9143
MEM 1060.656250 1710281369.0158
MEM 1060.582031 1710281369.1174
MEM 1060.527344 1710281369.2190
MEM 1060.718750 1710281369.3201
MEM 1060.652344 1710281369.4217
MEM 1060.589844 1710281369.5227
MEM 1060.550781 1710281369.6242
MEM 1060.730469 1710281369.7259
MEM 1060.675781 1710281369.8269
MEM 1060.625000 1710281369.9284
MEM 1060.558594 1710281370.0293
MEM 1060.742188 1710281370.1302
MEM 1060.679688 1710281370.2313
MEM 1060.617188 1710281370.3327
MEM 1060.558594 1710281370.4338
MEM 1060.781250 1710281370.5354
MEM 1060.722656 1710281370.6365
MEM 1060.675781 1710281370.7375
MEM 1060.640625 1710281370.8391
MEM 1060.554688 1710281370.9412
MEM 1060.800781 1710281371.0422
MEM 1060.699219 1710281371.1432
MEM 1060.636719 1710281371.2447
MEM 1060.566406 1710281371.3457
MEM 1060.769531 1710281371.4472
MEM 1060.695312 1710281371.5488
MEM 1060.617188 1710281371.6503
MEM 1060.550781 1710281371.7520
MEM 1060.746094 1710281371.8536
MEM 1060.656250 1710281371.9552
MEM 1060.582031 1710281372.0561
MEM 1060.773438 1710281372.1577
MEM 1060.714844 1710281372.2592
MEM 1060.628906 1710281372.3607
MEM 1060.558594 1710281372.4622
MEM 1060.738281 1710281372.5638
MEM 1060.683594 1710281372.6653
MEM 1060.605469 1710281372.7669
MEM 1060.800781 1710281372.8684
MEM 1060.710938 1710281372.9699
MEM 1060.640625 1710281373.0710
MEM 1060.558594 1710281373.1726
MEM 1060.761719 1710281373.2738
MEM 1060.707031 1710281373.3754
MEM 1060.632812 1710281373.4769
MEM 1060.546875 1710281373.5785
MEM 1060.730469 1710281373.6796
MEM 1060.656250 1710281373.7808
MEM 1060.582031 1710281373.8824
MEM 1060.769531 1710281373.9835
MEM 1060.691406 1710281374.0854
MEM 1060.621094 1710281374.1871
MEM 1060.558594 1710281374.2886
MEM 1060.769531 1710281374.3901
MEM 1060.695312 1710281374.4918
MEM 1060.644531 1710281374.5937
MEM 1060.570312 1710281374.6949
MEM 1060.753906 1710281374.7963
MEM 1060.679688 1710281374.8979
MEM 1060.601562 1710281374.9995
MEM 1060.785156 1710281375.1010
MEM 1060.710938 1710281375.2025
MEM 1060.644531 1710281375.3040
MEM 1060.570312 1710281375.4056
MEM 1060.785156 1710281375.5072
MEM 1060.722656 1710281375.6087
MEM 1060.628906 1710281375.7103
MEM 1060.546875 1710281375.8118
MEM 1060.753906 1710281375.9130
MEM 1060.683594 1710281376.0144
MEM 1060.621094 1710281376.1156
MEM 1060.542969 1710281376.2173
MEM 1060.722656 1710281376.3188
MEM 1060.648438 1710281376.4203
MEM 1060.574219 1710281376.5219
MEM 1060.761719 1710281376.6234
MEM 1060.703125 1710281376.7248
MEM 1060.617188 1710281376.8258
MEM 1060.562500 1710281376.9274
MEM 1060.789062 1710281377.0291
MEM 1060.699219 1710281377.1301
MEM 1060.636719 1710281377.2312
MEM 1060.574219 1710281377.3326
MEM 1060.769531 1710281377.4339
MEM 1060.718750 1710281377.5355
MEM 1060.609375 1710281377.6369
MEM 1060.531250 1710281377.7380
MEM 1060.730469 1710281377.8396
MEM 1060.671875 1710281377.9410
MEM 1060.597656 1710281378.0422
MEM 1060.531250 1710281378.1439
MEM 1060.734375 1710281378.2456
MEM 1060.679688 1710281378.3471
MEM 1060.613281 1710281378.4480
MEM 1060.578125 1710281378.5497
MEM 1060.753906 1710281378.6508
MEM 1060.695312 1710281378.7524
MEM 1060.632812 1710281378.8541
MEM 1060.578125 1710281378.9557
MEM 1060.738281 1710281379.0573
MEM 1060.683594 1710281379.1588
MEM 1060.609375 1710281379.2604
MEM 1060.601562 1710281379.3620
MEM 1060.742188 1710281379.4635
MEM 1060.679688 1710281379.5650
MEM 1060.597656 1710281379.6665
MEM 1060.777344 1710281379.7681
MEM 1060.710938 1710281379.8696
MEM 1060.644531 1710281379.9712
MEM 1060.574219 1710281380.0723
MEM 1060.753906 1710281380.1739
MEM 1060.699219 1710281380.2755
MEM 1060.617188 1710281380.3771
MEM 1060.550781 1710281380.4786
MEM 1060.738281 1710281380.5801
MEM 1060.667969 1710281380.6816
MEM 1060.644531 1710281380.7831
MEM 1060.531250 1710281380.8842
MEM 1060.742188 1710281380.9857
MEM 1060.699219 1710281381.0872
MEM 1060.582031 1710281381.1887
MEM 1060.773438 1710281381.2904
MEM 1060.699219 1710281381.3919
MEM 1060.632812 1710281381.4930
MEM 1060.558594 1710281381.5941
MEM 1060.750000 1710281381.6952
MEM 1060.718750 1710281381.7969
MEM 1060.625000 1710281381.8983
MEM 1060.570312 1710281381.9999
MEM 1060.738281 1710281382.1015
MEM 1060.687500 1710281382.2026
MEM 1060.640625 1710281382.3040
MEM 1060.808594 1710281382.4050
MEM 1060.710938 1710281382.5065
MEM 1060.640625 1710281382.6081
MEM 1060.570312 1710281382.7091
MEM 1060.753906 1710281382.8108
MEM 1060.679688 1710281382.9119
MEM 1060.636719 1710281383.0131
MEM 1060.535156 1710281383.1143
MEM 1060.734375 1710281383.2158
MEM 1060.671875 1710281383.3174
MEM 1060.605469 1710281383.4190
MEM 1060.531250 1710281383.5207
MEM 1060.710938 1710281383.6224
MEM 1060.664062 1710281383.7235
MEM 1060.593750 1710281383.8247
MEM 1060.792969 1710281383.9264
MEM 1060.714844 1710281384.0280
MEM 1060.648438 1710281384.1295
MEM 1060.574219 1710281384.2310
MEM 1060.765625 1710281384.3320
MEM 1060.730469 1710281384.4336
MEM 1060.640625 1710281384.5351
MEM 1060.585938 1710281384.6362
MEM 1060.746094 1710281384.7378
MEM 1060.671875 1710281384.8392
MEM 1060.605469 1710281384.9407
MEM 1060.785156 1710281385.0418
MEM 1060.707031 1710281385.1435
MEM 1060.625000 1710281385.2446
MEM 1060.550781 1710281385.3461
MEM 1060.738281 1710281385.4476
MEM 1060.671875 1710281385.5491
MEM 1060.613281 1710281385.6506
MEM 1060.535156 1710281385.7517
MEM 1060.726562 1710281385.8529
MEM 1060.667969 1710281385.9544
MEM 1060.578125 1710281386.0560
MEM 1060.753906 1710281386.1576
MEM 1060.679688 1710281386.2592
MEM 1060.636719 1710281386.3603
MEM 1060.550781 1710281386.4616
MEM 1060.707031 1710281386.5631
MEM 1060.648438 1710281386.6647
MEM 1060.585938 1710281386.7661
MEM 1060.781250 1710281386.8672
MEM 1060.691406 1710281386.9687
MEM 1060.621094 1710281387.0703
MEM 1060.593750 1710281387.1714
MEM 1060.761719 1710281387.2729
MEM 1060.710938 1710281387.3746
MEM 1060.660156 1710281387.4758
MEM 1060.601562 1710281387.5773
MEM 1060.785156 1710281387.6784
MEM 1060.718750 1710281387.7799
MEM 1060.648438 1710281387.8814
MEM 1060.578125 1710281387.9825
MEM 1060.773438 1710281388.0835
MEM 1060.687500 1710281388.1845
MEM 1060.605469 1710281388.2857
MEM 1060.554688 1710281388.3872
MEM 1060.730469 1710281388.4888
MEM 1060.691406 1710281388.5904
MEM 1060.605469 1710281388.6921
MEM 1060.769531 1710281388.7931
MEM 1060.730469 1710281388.8947
MEM 1060.648438 1710281388.9963
MEM 1060.609375 1710281389.0978
MEM 1060.757812 1710281389.1994
MEM 1060.699219 1710281389.3009
MEM 1060.605469 1710281389.4024
MEM 1060.781250 1710281389.5034
MEM 1060.707031 1710281389.6046
